"texto","area"
"TERMO DE RATIFICAÇÃO DE INEXIGIBILIDADE DE LICITAÇÃO. Processo Administrativo nº PM-882/2023. Reconheço e ratifico a contratação de ORGANIZAÇÃO SOCIAL ESPERANÇA, inscrita no CNPJ sob nº 20.000.000/0001-00. Objeto: Locação de coletes balísticos para reforço do policiamento local e prevenção. Valor Estimado: R$ 345.600,00, com base na Lei 14.133/2021.","Segurança"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. EXTRATO DE TERMO ADITIVO. Ref. Proc. 0012.0034/2024. PARTES: FUNDO MUNICIPAL DE SAÚDE X VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO: O presente instrumento tem por objeto a Registro de preços para câmeras de monitoramento urbano para a Secretaria Municipal de Segurança Pública, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 5.600.000,00.","Segurança"
"EXTRATO DE REGISTRO DE PREÇOS. PROCESSO INSTRUTIVO: PMSC-098/24. PARTES: SECRETARIA MUNICIPAL DE INFRAESTRUTURA e COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO: Prestação de serviços de manutenção em equipamentos de proteção individual (EPI) para reforço do policiamento local e prevenção. VALOR GLOBAL: R$ 89.000,00. FUNDAMENTO LEGAL: Lei 14.133/2021. ASSINATURA: 07/05/2026.","Segurança"
"EXTRATO DE CONTRATO Nº 139/2024 - PROCESSO: 2023/00456. CONTRATANTE: SECRETARIA MUNICIPAL DE INFRAESTRUTURA. CONTRATADA: COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO DO CONTRATO: Locação de drones para patrulhamento para o programa Cidade Segura. VALOR: R$ 89.000,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Segurança"
"TERMO DE RATIFICAÇÃO DE EXTRATO DE REGISTRO DE PREÇOS. Processo Administrativo nº 2024/09812. Reconheço e ratifico a contratação de COMERCIAL DE ALIMENTOS UNIÃO EIRELI, inscrita no CNPJ sob nº 68.000.000/0001-00. Objeto: Prestação de serviços de manutenção em viaturas policiais para a central de monitoramento da cidade. Valor Estimado: R$ 210.000,00, com base na art. 25, caput, da Lei 8.666/93.","Segurança"
"EXTRATO DE CONTRATO Nº 609/2024 - PROCESSO: 2024/09812. CONTRATANTE: FUNDO MUNICIPAL DE SAÚDE. CONTRATADA: COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO DO CONTRATO: Prestação de serviços de manutenção em viaturas policiais para os agentes de trânsito. VALOR: R$ 89.000,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Segurança"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. DISPENSA DE LICITAÇÃO. Ref. Proc. 2023/00456. PARTES: FUNDO MUNICIPAL DE SAÚDE X DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE. OBJETO: O presente instrumento tem por objeto a Fornecimento de drones para patrulhamento para a Guarda Municipal, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 210.000,00.","Segurança"
"TERMO DE RATIFICAÇÃO DE TOMADA DE PREÇOS. Processo Administrativo nº 2023/00456. Reconheço e ratifico a contratação de SERVIÇOS DE LIMPEZA BRASIL S/A, inscrita no CNPJ sob nº 27.000.000/0001-00. Objeto: Fornecimento de câmeras de monitoramento urbano para os agentes de trânsito. Valor Estimado: R$ 15.400,00, com base na art. 25, caput, da Lei 8.666/93.","Segurança"
"EXTRATO DE REGISTRO DE PREÇOS Nº 985/2024 - PROCESSO: 112233/2023. CONTRATANTE: FUNDO MUNICIPAL DE EDUCAÇÃO. CONTRATADA: TECNOLOGIA INTEGRADA LTDA. OBJETO DO CONTRATO: Contratação de serviços equipamentos de proteção individual (EPI) para reforço do policiamento local e prevenção. VALOR: R$ 345.600,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Segurança"
"INEXIGIBILIDADE DE LICITAÇÃO Nº 574/2024 - PROCESSO: 2023/00456. CONTRATANTE: FUNDO MUNICIPAL DE SAÚDE. CONTRATADA: COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO DO CONTRATO: Prestação de serviços de manutenção em cães farejadores nas escolas municipais. VALOR: R$ 210.000,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Segurança"
"TERMO DE RATIFICAÇÃO DE TOMADA DE PREÇOS. Processo Administrativo nº 0012.0034/2024. Reconheço e ratifico a contratação de DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE, inscrita no CNPJ sob nº 91.000.000/0001-00. Objeto: Fornecimento de viaturas policiais visando o patrulhamento preventivo. Valor Estimado: R$ 15.400,00, com base na art. 75, inciso II, da Lei nº 14.133/21.","Segurança"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. AVISO DE LICITAÇÃO. Ref. Proc. PM-882/2023. PARTES: FUNDO MUNICIPAL DE SAÚDE X TECNOLOGIA INTEGRADA LTDA. OBJETO: O presente instrumento tem por objeto a Prestação de serviços de manutenção em treinamento tático nas escolas municipais, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 89.000,00.","Segurança"
"TERMO DE RATIFICAÇÃO DE INEXIGIBILIDADE DE LICITAÇÃO. Processo Administrativo nº 112233/2023. Reconheço e ratifico a contratação de COMERCIAL DE ALIMENTOS UNIÃO EIRELI, inscrita no CNPJ sob nº 74.000.000/0001-00. Objeto: Locação de viaturas policiais para os agentes de trânsito. Valor Estimado: R$ 45.900,00, com base na Lei 14.133/2021.","Segurança"
"TERMO DE RATIFICAÇÃO DE EXTRATO DE TERMO ADITIVO. Processo Administrativo nº 2024/09812. Reconheço e ratifico a contratação de CONSTRUTORA ALPHA LTDA, inscrita no CNPJ sob nº 16.000.000/0001-00. Objeto: Fornecimento de drones para patrulhamento para os agentes de trânsito. Valor Estimado: R$ 5.600.000,00, com base na Lei 14.133/2021.","Segurança"
"TOMADA DE PREÇOS. PROCESSO INSTRUTIVO: PMSC-098/24. PARTES: PREFEITURA MUNICIPAL e CONSTRUTORA ALPHA LTDA. OBJETO: Locação de câmeras de monitoramento urbano para a Guarda Municipal. VALOR GLOBAL: R$ 345.600,00. FUNDAMENTO LEGAL: art. 25, caput, da Lei 8.666/93. ASSINATURA: 03/05/2026.","Segurança"
"TERMO DE RATIFICAÇÃO DE TOMADA DE PREÇOS. Processo Administrativo nº 0012.0034/2024. Reconheço e ratifico a contratação de CONSTRUTORA ALPHA LTDA, inscrita no CNPJ sob nº 62.000.000/0001-00. Objeto: Registro de preços para equipamentos de proteção individual (EPI) para os agentes de trânsito. Valor Estimado: R$ 345.600,00, com base na art. 75, inciso II, da Lei nº 14.133/21.","Segurança"
"TOMADA DE PREÇOS. PROCESSO INSTRUTIVO: 112233/2023. PARTES: FUNDO MUNICIPAL DE EDUCAÇÃO e ORGANIZAÇÃO SOCIAL ESPERANÇA. OBJETO: Contratação de serviços câmeras de monitoramento urbano para reforço do policiamento local e prevenção. VALOR GLOBAL: R$ 1.250.000,00. FUNDAMENTO LEGAL: art. 25, caput, da Lei 8.666/93. ASSINATURA: 12/07/2026.","Segurança"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. PREGÃO ELETRÔNICO. Ref. Proc. 0012.0034/2024. PARTES: SECRETARIA MUNICIPAL DE INFRAESTRUTURA X CONSTRUTORA ALPHA LTDA. OBJETO: O presente instrumento tem por objeto a Contratação de serviços sistema de radiocomunicação para reforço do policiamento local e prevenção, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 5.600.000,00.","Segurança"
"TERMO DE RATIFICAÇÃO DE EXTRATO DE REGISTRO DE PREÇOS. Processo Administrativo nº 0012.0034/2024. Reconheço e ratifico a contratação de COMERCIAL DE ALIMENTOS UNIÃO EIRELI, inscrita no CNPJ sob nº 18.000.000/0001-00. Objeto: Fornecimento de viaturas policiais para a Guarda Municipal. Valor Estimado: R$ 89.000,00, com base na art. 24, inciso II, da Lei nº 8.666/93.","Segurança"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. EXTRATO DE CONTRATO. Ref. Proc. 0012.0034/2024. PARTES: FUNDO MUNICIPAL DE SAÚDE X TECNOLOGIA INTEGRADA LTDA. OBJETO: O presente instrumento tem por objeto a Fornecimento de armamento e munição para a Guarda Municipal, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 210.000,00.","Segurança"
"TERMO DE RATIFICAÇÃO DE EXTRATO DE REGISTRO DE PREÇOS. Processo Administrativo nº PMSC-098/24. Reconheço e ratifico a contratação de SERVIÇOS DE LIMPEZA BRASIL S/A, inscrita no CNPJ sob nº 85.000.000/0001-00. Objeto: Registro de preços para coletes balísticos para o programa Cidade Segura. Valor Estimado: R$ 345.600,00, com base na Lei 14.133/2021.","Segurança"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. EXTRATO DE CONTRATO. Ref. Proc. 2024/09812. PARTES: FUNDO MUNICIPAL DE SAÚDE X DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE. OBJETO: O presente instrumento tem por objeto a Registro de preços para viaturas policiais para a central de monitoramento da cidade, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 15.400,00.","Segurança"
"TERMO DE RATIFICAÇÃO DE AVISO DE LICITAÇÃO. Processo Administrativo nº 0012.0034/2024. Reconheço e ratifico a contratação de CONSTRUTORA ALPHA LTDA, inscrita no CNPJ sob nº 97.000.000/0001-00. Objeto: Locação de armamento e munição para a central de monitoramento da cidade. Valor Estimado: R$ 89.000,00, com base na art. 25, caput, da Lei 8.666/93.","Segurança"
"TERMO DE RATIFICAÇÃO DE AVISO DE LICITAÇÃO. Processo Administrativo nº PM-882/2023. Reconheço e ratifico a contratação de COMERCIAL DE ALIMENTOS UNIÃO EIRELI, inscrita no CNPJ sob nº 16.000.000/0001-00. Objeto: Locação de coletes balísticos para a Guarda Municipal. Valor Estimado: R$ 345.600,00, com base na art. 25, caput, da Lei 8.666/93.","Segurança"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. INEXIGIBILIDADE DE LICITAÇÃO. Ref. Proc. PM-882/2023. PARTES: SECRETARIA MUNICIPAL DE INFRAESTRUTURA X CONSTRUTORA ALPHA LTDA. OBJETO: O presente instrumento tem por objeto a Fornecimento de armamento e munição para a central de monitoramento da cidade, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 45.900,00.","Segurança"
"AVISO DE LICITAÇÃO Nº 99/2024 - PROCESSO: 2023/00456. CONTRATANTE: SECRETARIA MUNICIPAL DE INFRAESTRUTURA. CONTRATADA: VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO DO CONTRATO: Aquisição de cães farejadores para a central de monitoramento da cidade. VALOR: R$ 210.000,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Segurança"
"PREGÃO ELETRÔNICO Nº 562/2024 - PROCESSO: 0012.0034/2024. CONTRATANTE: FUNDO MUNICIPAL DE SAÚDE. CONTRATADA: SERVIÇOS DE LIMPEZA BRASIL S/A. OBJETO DO CONTRATO: Aquisição de sistema de radiocomunicação visando o patrulhamento preventivo. VALOR: R$ 345.600,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Segurança"
"TERMO DE RATIFICAÇÃO DE DISPENSA DE LICITAÇÃO. Processo Administrativo nº 2024/09812. Reconheço e ratifico a contratação de CONSTRUTORA ALPHA LTDA, inscrita no CNPJ sob nº 54.000.000/0001-00. Objeto: Aquisição de drones para patrulhamento para a Secretaria Municipal de Segurança Pública. Valor Estimado: R$ 5.600.000,00, com base na Lei 14.133/2021.","Segurança"
"AVISO DE LICITAÇÃO Nº 342/2024 - PROCESSO: 2023/00456. CONTRATANTE: SECRETARIA MUNICIPAL DE INFRAESTRUTURA. CONTRATADA: COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO DO CONTRATO: Aquisição de drones para patrulhamento para a Guarda Municipal. VALOR: R$ 5.600.000,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Segurança"
"AVISO DE LICITAÇÃO Nº 413/2024 - PROCESSO: 2024/09812. CONTRATANTE: FUNDO MUNICIPAL DE EDUCAÇÃO. CONTRATADA: SERVIÇOS DE LIMPEZA BRASIL S/A. OBJETO DO CONTRATO: Locação de drones para patrulhamento para a Guarda Municipal. VALOR: R$ 15.400,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Segurança"
"PREGÃO ELETRÔNICO Nº 384/2024 - PROCESSO: PM-882/2023. CONTRATANTE: FUNDO MUNICIPAL DE SAÚDE. CONTRATADA: SERVIÇOS DE LIMPEZA BRASIL S/A. OBJETO DO CONTRATO: Locação de câmeras de monitoramento urbano para reforço do policiamento local e prevenção. VALOR: R$ 1.250.000,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Segurança"
"TERMO DE RATIFICAÇÃO DE DISPENSA DE LICITAÇÃO. Processo Administrativo nº 112233/2023. Reconheço e ratifico a contratação de COMERCIAL DE ALIMENTOS UNIÃO EIRELI, inscrita no CNPJ sob nº 72.000.000/0001-00. Objeto: Locação de drones para patrulhamento visando o patrulhamento preventivo. Valor Estimado: R$ 45.900,00, com base na art. 25, caput, da Lei 8.666/93.","Segurança"
"TERMO DE RATIFICAÇÃO DE EXTRATO DE CONTRATO. Processo Administrativo nº PMSC-098/24. Reconheço e ratifico a contratação de ORGANIZAÇÃO SOCIAL ESPERANÇA, inscrita no CNPJ sob nº 14.000.000/0001-00. Objeto: Prestação de serviços de manutenção em fardamento completo para os agentes de trânsito. Valor Estimado: R$ 210.000,00, com base na art. 75, inciso II, da Lei nº 14.133/21.","Segurança"
"TERMO DE RATIFICAÇÃO DE DISPENSA DE LICITAÇÃO. Processo Administrativo nº 112233/2023. Reconheço e ratifico a contratação de ORGANIZAÇÃO SOCIAL ESPERANÇA, inscrita no CNPJ sob nº 82.000.000/0001-00. Objeto: Fornecimento de cães farejadores para a Guarda Municipal. Valor Estimado: R$ 1.250.000,00, com base na art. 25, caput, da Lei 8.666/93.","Segurança"
"EXTRATO DE TERMO ADITIVO. PROCESSO INSTRUTIVO: 2023/00456. PARTES: FUNDO MUNICIPAL DE EDUCAÇÃO e DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE. OBJETO: Locação de sistema de radiocomunicação para os agentes de trânsito. VALOR GLOBAL: R$ 15.400,00. FUNDAMENTO LEGAL: Lei 14.133/2021. ASSINATURA: 25/07/2026.","Segurança"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. TOMADA DE PREÇOS. Ref. Proc. PM-882/2023. PARTES: FUNDO MUNICIPAL DE SAÚDE X COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO: O presente instrumento tem por objeto a Aquisição de câmeras de monitoramento urbano para os agentes de trânsito, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 345.600,00.","Segurança"
"TERMO DE RATIFICAÇÃO DE EXTRATO DE TERMO ADITIVO. Processo Administrativo nº 2024/09812. Reconheço e ratifico a contratação de DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE, inscrita no CNPJ sob nº 87.000.000/0001-00. Objeto: Locação de sistema de radiocomunicação visando o patrulhamento preventivo. Valor Estimado: R$ 15.400,00, com base na art. 75, inciso II, da Lei nº 14.133/21.","Segurança"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. EXTRATO DE CONTRATO. Ref. Proc. 0012.0034/2024. PARTES: PREFEITURA MUNICIPAL X TECNOLOGIA INTEGRADA LTDA. OBJETO: O presente instrumento tem por objeto a Contratação de serviços sistema de radiocomunicação para o programa Cidade Segura, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 345.600,00.","Segurança"
"DISPENSA DE LICITAÇÃO. PROCESSO INSTRUTIVO: 2024/09812. PARTES: PREFEITURA MUNICIPAL e TECNOLOGIA INTEGRADA LTDA. OBJETO: Aquisição de cães farejadores para a Guarda Municipal. VALOR GLOBAL: R$ 210.000,00. FUNDAMENTO LEGAL: art. 75, inciso II, da Lei nº 14.133/21. ASSINATURA: 06/05/2026.","Segurança"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. TOMADA DE PREÇOS. Ref. Proc. 112233/2023. PARTES: MUNICÍPIO DE SÃO JOSÉ DOS CAMPOS X SERVIÇOS DE LIMPEZA BRASIL S/A. OBJETO: O presente instrumento tem por objeto a Fornecimento de sistema de radiocomunicação para o programa Cidade Segura, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 345.600,00.","Segurança"
"TERMO DE RATIFICAÇÃO DE EXTRATO DE CONTRATO. Processo Administrativo nº PMSC-098/24. Reconheço e ratifico a contratação de DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE, inscrita no CNPJ sob nº 98.000.000/0001-00. Objeto: Registro de preços para coletes balísticos para a Secretaria Municipal de Segurança Pública. Valor Estimado: R$ 345.600,00, com base na art. 75, inciso II, da Lei nº 14.133/21.","Segurança"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. PREGÃO ELETRÔNICO. Ref. Proc. 2023/00456. PARTES: MUNICÍPIO DE SÃO JOSÉ DOS CAMPOS X ORGANIZAÇÃO SOCIAL ESPERANÇA. OBJETO: O presente instrumento tem por objeto a Locação de treinamento tático para a Guarda Municipal, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 210.000,00.","Segurança"
"TOMADA DE PREÇOS Nº 134/2024 - PROCESSO: 2023/00456. CONTRATANTE: PREFEITURA MUNICIPAL. CONTRATADA: COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO DO CONTRATO: Locação de viaturas policiais para a central de monitoramento da cidade. VALOR: R$ 5.600.000,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Segurança"
"DISPENSA DE LICITAÇÃO. PROCESSO INSTRUTIVO: 2024/09812. PARTES: FUNDO MUNICIPAL DE EDUCAÇÃO e VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO: Locação de armamento e munição para reforço do policiamento local e prevenção. VALOR GLOBAL: R$ 210.000,00. FUNDAMENTO LEGAL: art. 75, inciso II, da Lei nº 14.133/21. ASSINATURA: 23/07/2026.","Segurança"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. PREGÃO ELETRÔNICO. Ref. Proc. 112233/2023. PARTES: MUNICÍPIO DE SÃO JOSÉ DOS CAMPOS X TECNOLOGIA INTEGRADA LTDA. OBJETO: O presente instrumento tem por objeto a Fornecimento de cães farejadores para reforço do policiamento local e prevenção, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 210.000,00.","Segurança"
"EXTRATO DE REGISTRO DE PREÇOS Nº 407/2024 - PROCESSO: 112233/2023. CONTRATANTE: SECRETARIA MUNICIPAL DE INFRAESTRUTURA. CONTRATADA: COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO DO CONTRATO: Contratação de serviços coletes balísticos para reforço do policiamento local e prevenção. VALOR: R$ 15.400,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Segurança"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. EXTRATO DE REGISTRO DE PREÇOS. Ref. Proc. 112233/2023. PARTES: FUNDO MUNICIPAL DE EDUCAÇÃO X VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO: O presente instrumento tem por objeto a Fornecimento de coletes balísticos para a Secretaria Municipal de Segurança Pública, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 15.400,00.","Segurança"
"INEXIGIBILIDADE DE LICITAÇÃO Nº 478/2024 - PROCESSO: 0012.0034/2024. CONTRATANTE: FUNDO MUNICIPAL DE SAÚDE. CONTRATADA: VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO DO CONTRATO: Registro de preços para sistema de radiocomunicação para a Secretaria Municipal de Segurança Pública. VALOR: R$ 15.400,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Segurança"
"EXTRATO DE REGISTRO DE PREÇOS. PROCESSO INSTRUTIVO: 112233/2023. PARTES: SECRETARIA MUNICIPAL DE INFRAESTRUTURA e COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO: Aquisição de equipamentos de proteção individual (EPI) para o programa Cidade Segura. VALOR GLOBAL: R$ 5.600.000,00. FUNDAMENTO LEGAL: Lei 14.133/2021. ASSINATURA: 28/04/2026.","Segurança"
"TERMO DE RATIFICAÇÃO DE EXTRATO DE TERMO ADITIVO. Processo Administrativo nº PM-882/2023. Reconheço e ratifico a contratação de SERVIÇOS DE LIMPEZA BRASIL S/A, inscrita no CNPJ sob nº 43.000.000/0001-00. Objeto: Locação de cães farejadores visando o patrulhamento preventivo. Valor Estimado: R$ 1.250.000,00, com base na art. 75, inciso II, da Lei nº 14.133/21.","Segurança"
"TERMO DE RATIFICAÇÃO DE EXTRATO DE REGISTRO DE PREÇOS. Processo Administrativo nº PMSC-098/24. Reconheço e ratifico a contratação de SERVIÇOS DE LIMPEZA BRASIL S/A, inscrita no CNPJ sob nº 91.000.000/0001-00. Objeto: Prestação de serviços de manutenção em treinamento tático para reforço do policiamento local e prevenção. Valor Estimado: R$ 45.900,00, com base na art. 25, caput, da Lei 8.666/93.","Segurança"
"INEXIGIBILIDADE DE LICITAÇÃO Nº 247/2024 - PROCESSO: 0012.0034/2024. CONTRATANTE: PREFEITURA MUNICIPAL. CONTRATADA: COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO DO CONTRATO: Locação de equipamentos de proteção individual (EPI) para reforço do policiamento local e prevenção. VALOR: R$ 45.900,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Segurança"
"DISPENSA DE LICITAÇÃO. PROCESSO INSTRUTIVO: 2023/00456. PARTES: FUNDO MUNICIPAL DE EDUCAÇÃO e TECNOLOGIA INTEGRADA LTDA. OBJETO: Fornecimento de câmeras de monitoramento urbano visando o patrulhamento preventivo. VALOR GLOBAL: R$ 5.600.000,00. FUNDAMENTO LEGAL: Lei 14.133/2021. ASSINATURA: 12/05/2026.","Segurança"
"AVISO DE LICITAÇÃO. PROCESSO INSTRUTIVO: PMSC-098/24. PARTES: PREFEITURA MUNICIPAL e VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO: Contratação de serviços armamento e munição para o programa Cidade Segura. VALOR GLOBAL: R$ 5.600.000,00. FUNDAMENTO LEGAL: art. 75, inciso II, da Lei nº 14.133/21. ASSINATURA: 03/06/2026.","Segurança"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. EXTRATO DE CONTRATO. Ref. Proc. PM-882/2023. PARTES: MUNICÍPIO DE SÃO JOSÉ DOS CAMPOS X DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE. OBJETO: O presente instrumento tem por objeto a Fornecimento de viaturas policiais para reforço do policiamento local e prevenção, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 345.600,00.","Segurança"
